requirement_id,num_relevant,num_predicted,reciprocal_rank,relevant_found,precision_at_1,recall_at_1,f1_at_1,ndcg_at_1,precision_at_3,recall_at_3,f1_at_3,ndcg_at_3,precision_at_5,recall_at_5,f1_at_5,ndcg_at_5,precision_at_10,recall_at_10,f1_at_10,ndcg_at_10
O.18,5,5,1.0,3,1.0,0.2,0.33333333333333337,1.0,0.6666666666666666,0.4,0.5,0.7039180890341347,0.6,0.6,0.6,0.6548086577531307,0.6,0.6,0.6,0.6548086577531307
O.17,2,5,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.23719771276929622,0.2,0.5,0.28571428571428575,0.23719771276929622
O.16,2,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O.15,3,5,0.5,3,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.5307212739772434,0.6,1.0,0.7499999999999999,0.7328286204777911,0.6,1.0,0.7499999999999999,0.7328286204777911
O.14,3,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O.13,16,5,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0625,0.09523809523809523,0.13120507751234178,0.2,0.0625,0.09523809523809523,0.08514311764162098
O.12,3,5,1.0,1,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.2,0.3333333333333333,0.25,0.46927872602275644,0.2,0.3333333333333333,0.25,0.46927872602275644
O.11,2,5,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.23719771276929622,0.2,0.5,0.28571428571428575,0.23719771276929622
O.10,6,5,0.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.16666666666666666,0.1818181818181818,0.14606834984270645,0.2,0.16666666666666666,0.1818181818181818,0.13032376591037062
O.9,3,5,1.0,2,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.4,0.6666666666666666,0.5,0.6508205185601091,0.4,0.6666666666666666,0.5,0.6508205185601091
O.8,3,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O.7,4,5,1.0,1,1.0,0.25,0.4,1.0,0.3333333333333333,0.25,0.28571428571428575,0.46927872602275644,0.2,0.25,0.22222222222222224,0.3903800499921017,0.2,0.25,0.22222222222222224,0.3903800499921017
O.6,8,5,1.0,1,1.0,0.125,0.2222222222222222,1.0,0.3333333333333333,0.125,0.18181818181818182,0.46927872602275644,0.2,0.125,0.15384615384615385,0.3391602052736161,0.2,0.125,0.15384615384615385,0.2529427027676571
O.5,5,5,1.0,3,1.0,0.2,0.33333333333333337,1.0,0.6666666666666666,0.4,0.5,0.7039180890341347,0.6,0.6,0.6,0.639945385422766,0.6,0.6,0.6,0.639945385422766
O.4,2,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
O.3,1,5,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.2,1.0,0.33333333333333337,0.5,0.2,1.0,0.33333333333333337,0.5
O.2,4,5,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.28571428571428575,0.23463936301137822,0.2,0.25,0.22222222222222224,0.19519002499605084,0.2,0.25,0.22222222222222224,0.19519002499605084
O.1,3,5,1.0,2,1.0,0.3333333333333333,0.5,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.7653606369886217,0.4,0.6666666666666666,0.5,0.7653606369886217,0.4,0.6666666666666666,0.5,0.7653606369886217
I.11,4,5,1.0,2,1.0,0.25,0.4,1.0,0.6666666666666666,0.5,0.5714285714285715,0.7039180890341347,0.4,0.5,0.4444444444444445,0.5855700749881525,0.4,0.5,0.4444444444444445,0.5855700749881525
I.10,3,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I.9,7,5,1.0,3,1.0,0.14285714285714285,0.25,1.0,1.0,0.42857142857142855,0.6,1.0,0.6,0.42857142857142855,0.5,0.7227265726449519,0.6,0.42857142857142855,0.5,0.5857421563596757
I.8,3,5,0.5,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.2960819109658652,0.2,0.3333333333333333,0.25,0.2960819109658652,0.2,0.3333333333333333,0.25,0.2960819109658652
I.7,4,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I.6,3,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I.5,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
I.4,4,5,0.5,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.25,0.28571428571428575,0.2960819109658652,0.2,0.25,0.22222222222222224,0.24630238874073,0.2,0.25,0.22222222222222224,0.24630238874073
I.3,3,5,0.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.25,0.20210734650054757,0.2,0.3333333333333333,0.25,0.20210734650054757
I.2,6,5,1.0,1,1.0,0.16666666666666666,0.2857142857142857,1.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.46927872602275644,0.2,0.16666666666666666,0.1818181818181818,0.3391602052736161,0.2,0.16666666666666666,0.1818181818181818,0.30260241349881345
I.1,4,5,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.25,0.22222222222222224,0.15101961822780524,0.2,0.25,0.22222222222222224,0.15101961822780524
F.19,2,5,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.23719771276929622,0.2,0.5,0.28571428571428575,0.23719771276929622
F.18,2,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.17,1,5,1.0,1,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,1.0,0.33333333333333337,1.0
F.16,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.15,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.14,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.13,2,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.12,3,5,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.25,0.18154179253735267,0.2,0.3333333333333333,0.25,0.18154179253735267
F.11,3,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.10,2,5,0.25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.2640681225725909,0.2,0.5,0.28571428571428575,0.2640681225725909
F.9,2,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.8,2,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.7,3,5,1.0,1,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.2,0.3333333333333333,0.25,0.46927872602275644,0.2,0.3333333333333333,0.25,0.46927872602275644
F.6,3,5,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.3333333333333333,0.25,0.18154179253735267,0.2,0.3333333333333333,0.25,0.18154179253735267
F.5,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F.4,2,5,1.0,1,1.0,0.5,0.6666666666666666,1.0,0.3333333333333333,0.5,0.4,0.6131471927654584,0.2,0.5,0.28571428571428575,0.6131471927654584,0.2,0.5,0.28571428571428575,0.6131471927654584
F.3,1,5,1.0,1,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,1.0,0.33333333333333337,1.0
F.2,1,5,1.0,1,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,1.0,0.33333333333333337,1.0
F.1,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.11,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.10,3,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.9,1,5,1.0,1,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.5,1.0,0.2,1.0,0.33333333333333337,1.0,0.2,1.0,0.33333333333333337,1.0
C.8,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.7,2,5,0.2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.5,0.28571428571428575,0.23719771276929622,0.2,0.5,0.28571428571428575,0.23719771276929622
C.6,3,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.5,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.4,1,5,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C.3,6,5,0.3333333333333333,1,0.0,0.0,0.0,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.23463936301137822,0.2,0.16666666666666666,0.1818181818181818,0.16958010263680806,0.2,0.16666666666666666,0.1818181818181818,0.15130120674940672
C.2,3,5,1.0,1,1.0,0.3333333333333333,0.5,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.46927872602275644,0.2,0.3333333333333333,0.25,0.46927872602275644,0.2,0.3333333333333333,0.25,0.46927872602275644
C.1,6,5,1.0,2,1.0,0.16666666666666666,0.2857142857142857,1.0,0.6666666666666666,0.3333333333333333,0.4444444444444444,0.7039180890341347,0.4,0.3333333333333333,0.3636363636363636,0.5087403079104241,0.4,0.3333333333333333,0.3636363636363636,0.4539036202482202
